,Review ID,Business ID,Review,Rating
134,WHBVBVv-6lsW7-QkW_sy7A,lqkqsHe_2KN35LE5JIaYNg,While in Brooklyn I was riding around with my friend looking for parking to go to the park and ended up in front of this spot. We decided to get a drink...,4
135,tDXwTqcVNwWm0FD2yY6O5g,PMp7WlHIXQUnej-Ds1jRfw,"This has long been my favorite bar in nyc. Just rolled through for my first time in months. Outdoor seating was full. But I was by myself, and they set up...",5
136,xjsSOYEyuOe5imIak3fJjw,PMp7WlHIXQUnej-Ds1jRfw,I've been coming to Blind Tiger for YEARS! It's a classic beer bar with surprisingly good food and a really laid back vibe. You'll be hard pressed to find...,5
137,zysKOAHwAmo9swei00xb_g,PMp7WlHIXQUnej-Ds1jRfw,"This venue is a bar. They pour beer and wine. Don't be expecting any fancy cocktails alright. Good covid protocol, as best they could at least. The food?...",4
138,CzKzoEvxI5R6lHShfFR73Q,2_1FxCMLvK46Vt81VlIS7A,"Imagine a small bar with great drinks, fine beers and a chill vibe. Great, you've just imagined Minibar. Now, just for fun, go to Minibar to confirm that...",5
139,wF5WQI-K15ATtQFjfvJkzA,2_1FxCMLvK46Vt81VlIS7A,"Meh. Came here with my fiancé while waiting for a table at Frankie's. The place definitely fits the name - super small, hipster vibe. 
It took a few minutes...",3
140,kCivHBT-D-YNbNLa8QIJGQ,2_1FxCMLvK46Vt81VlIS7A,Reminds me of a place back home in the Finger Lakes region of NY. Love the vibe. The bartender was very nice and provided quick service. The table we sat at...,4
141,tKSR10e6QfEZhdIhFHUZWQ,p5JbHNDAXBJpqcGTsmTMBQ,"Great bar, great drinks, great atmosphere. First time here was during covid and I appreciated the server's consideration and attention. Will be back!",5
142,RRMF8trYd6SJoRkoHRW4Sw,p5JbHNDAXBJpqcGTsmTMBQ,Great experience!  Came here on Friday afternoon after having a so-so experience at a nearby spot.  Although they didn't offer happy hour deals like we were...,4
143,SNIyyDh8E3wknSnLS4NgiA,p5JbHNDAXBJpqcGTsmTMBQ,"We had a fantastic time for Valentine's Day brunch! The Cholula wings and green Chile queso were fantastic. The wings were perfectly spicy, sweet, crispy,...",4
144,tNZqSINGDgKog13WrE5aZQ,1vAMfzO6i89lDayBT1zlLA,"Saturday afternoon drinks. I didn't know what to expect with such a small entrance but with the octopus mural sprawled over the black doorway, I was...",5
145,9yH1Wbgco5-ChrzzdzAIBA,1vAMfzO6i89lDayBT1zlLA,Our time at The Folly was so lovely! We made a reservation and - I'm not sure if this is the same for everyone- but we texted the manager to reserve a booth...,5
146,gp6VoZejDe6ylPcfBiNH_w,1vAMfzO6i89lDayBT1zlLA,"Totally random stop at this soho/noho spot. Beautiful NYC spring weather, so we sat outside on their patio. We order two cocktails, guac and chips and the...",4
147,jvf-6ZkB_48acG5tK9zb0A,PxyxNj43WSDjRF588HFJdQ,If you want the best Guinness and sausage roll in NYC this is your spot. Bartenders are incredibly friendly and helpful. The Covid setup is as safe and...,5
148,N-pm1x14Gwm7L-OleLzdYA,PxyxNj43WSDjRF588HFJdQ,Discriminated us because we were POC. We tried to get a table inside but they told us our party was too large and they were at capacity and would seat us...,1
149,buIE58OftukL7qCL5DctAA,PxyxNj43WSDjRF588HFJdQ,"5 stars goes to the coolest bartender from Scotland!

Man this cat laid some Guinness knowledge on me, afterwards I felt like Keanu in The Matrix: ""I know...",5
150,Z7ALEH_lEQtOmSiYNI63ng,WqmqQ8c9NivfIRn3sO2KiA,This review is for the takeout Passover dinner which was excellent. It contained all the dishes for the holiday meal i.e matzah ball soup etc.   In addition...,5
151,Dz28Bc9gDZdkmJX3FZz9XQ,WqmqQ8c9NivfIRn3sO2KiA,The Ribbon has always been our go to place. We live around the corner. During the pandemic they have continued to provide great meals. Tonight we had the...,5
152,1BJtO4w8W_0anTcoNz9vvA,WqmqQ8c9NivfIRn3sO2KiA,"I've lived a half block away from the Ribbon, and, thanks to the Pandemic, my son discovered your restaurant and every meal we have ordered has been out of...",5
153,ClzC5iCk5LYkPUMOGGadGg,JagEH-imezk2KbM3RNDbXg,"This place is super legit and I'm happy for this place,
The food is awesome for bar food and the beer selection is great.
I totally recommend trying some of...",5
154,VhuWB7fc_CdCQmMV4Vl9IA,JagEH-imezk2KbM3RNDbXg,Fun place with great cocktails! I came here during a weekday and they had a lot of available indoor and outdoor seating! I chose outdoors which was...,4
155,6sH5X2BFXBdPqsUmrUBrxw,JagEH-imezk2KbM3RNDbXg,Very much enjoyed our stop into Fool's Gold.  Great old school east village feel when you walked in - place has a a ton of neighborhood character but still...,4
156,r_4h8kVHHwdAyTfaoS60_g,TOaQzGPAIQWQUIXi4CPnbA,"A Williamsburg staple!  They have tons of outdoor seating, great food and giant beers.  Pretzels and beer cheese are A+. lots of options for any dietary...",5
157,6bOJaf4l04TmNJIhAHUTtA,TOaQzGPAIQWQUIXi4CPnbA,"Came here Friday afterworlds to enjoy the last few days of summer. There was benches outside for outdoor seating, QR code menu and social distancing between...",4
158,3bDaw0Egij-MSj4hXdN2cQ,TOaQzGPAIQWQUIXi4CPnbA,"Must go to spot in Williamsburg, especially when they have live music! Great indoor and outdoor seating during nice weather and a made-to-order grill in the...",4
159,O7_X6G6RYpqPTIGuD3RjkQ,hhNhU-Lili1DimLWkdmERA,"Let's start: COVID protocol everyone follows all rules here so feel safe.
We came here to pass time before our dinner date. 
Decided to order the special...",5
160,-vobFfrDCZejufPJqf1FFQ,hhNhU-Lili1DimLWkdmERA,"Idk if you can post videos:

At the Wallace: The ambiance and decor are really nice- the longer you look the more job find cool/funny stuff.  Staff is super...",5
161,e7X0SCwBz7LF8rJw0lpQcw,hhNhU-Lili1DimLWkdmERA,My best friend and I made a spontaneous move here on a Wednesday night and we had so much fun! Everyone wore masks in the restaurant. We were seated at the...,5
162,g2QhOV9g4-VJjD9VpSw9zg,-mttoQ5KTGlOJqbuYE3o9Q,"Union Grounds is my favorite sports bar in the area hands down - they have 11 televisions not including whatever is set up outside. So that's great, but...",5
163,yJyxb2GbbFD5U3JJy51GRg,-mttoQ5KTGlOJqbuYE3o9Q,"The food keeps getting better and better. Specials like the pork sandwich, Taco Tuesday and Breakfast sandwiches are great additions. I just had the Mac and...",5
164,UalDhyvDy1Pd8r0BMZxWBg,-mttoQ5KTGlOJqbuYE3o9Q,Really annoyed that this place has been shut down because of Cuomo/BdB and their henchman as it was the best sports dive bar around. Played all the right...,5
165,GyF1EDvDZaLqpuqZhc_81Q,9W-iYE7L_xHk6AY5wTUjkw,We really needed wings last minute during a football game on a Saturday. Ordered 60 or so and they had them ready in about 15-20 for really reasonable...,4
166,pSUkj2BvDO5nKYG5twzCDg,9W-iYE7L_xHk6AY5wTUjkw,"Love Murphy's. Even in the midst of Covid, they have great food and drinks and the people who work there are THE BEST!!!",5
167,qm0EV8T-jMQM9ddDTFcL6g,9W-iYE7L_xHk6AY5wTUjkw,"Typical Irish pub / dive bar down in the Financial District along Stone Street.

Good spot to meet up with coworkers for happy hour after work.

Downstairs...",4
168,NAwjJSQWqCMdigNlhC6WXw,ugzHlkx2ILYzs72_8hxV8w,Great pub in sheepshead bay! Came here last night to grab dinner with some friends. We had the Buffalo wings and Buffalo calamari as apps which were both...,5
169,-aEYXw43StY8ubHjtA4Dww,ugzHlkx2ILYzs72_8hxV8w,We found this spot and was actually excited that it was open for sit down dinning. My wife and I haven't done so in so long. This is a very nice...,5
170,_ra9YnBbQMdci3Ps9hsJMg,ugzHlkx2ILYzs72_8hxV8w,Great food! This is the only place in the neighborhood to get good bar food! The prices are right too! They don't rob you for a burger like so many other...,5
171,-oZOApGLEQBzdRFiDtGnVw,xkvv0n7jbl4Ra3Vm_jfxaA,The food is just as incredible as it was pre-pandemic. I used to come every month for brunch because it has something for everyone. They have pivoted...,5
172,ynuOZRHr6Omiikncaf5YGA,xkvv0n7jbl4Ra3Vm_jfxaA,Upland is the perfect spot to taste the American flavors. This Californian inspired restaurant did not disappoint. Although I only ordered take out from...,5
173,4Lkqd43bixyrUQhgsAuesA,xkvv0n7jbl4Ra3Vm_jfxaA,"Upland used to serve an hen-of-the-woods mushroom appetizer. But as with so much else, COVID has taken it from us (unclear why). In its stead, they serve...",5
174,aq_NV0pcC4EybcVrUkGVNQ,BHpAlynD9dIGIaQDRqHCTA,"Sunny's is a bar with live music, a back yard, a barnyard door that swings half open during the summer months and allows people to hear the music outside. I...",5
175,OHRPtFkMb4de2YgFAkiF8Q,BHpAlynD9dIGIaQDRqHCTA,"COVID-19 outdoor dining review: came by for a drink this weekend at Sunny's outdoor patio (in the back) - it's a cozy space for a grey afternoon, and there...",4
176,3PIfFBOYw72gJvKWWw6mkQ,BHpAlynD9dIGIaQDRqHCTA,"Saturday night drinks for two.

A must-stop if you're in the hood. A friend told me about how this saloon was supposed to shut down but locals kept it alive...",5
177,GUUIES7VXucnXI4gc_0-XA,lNP1km2kaEtlsBw2VNHHhQ,"Awesome place, Great vibes, delicious beer. Spaced out well for covid. Will definitely come again",5
178,m_Cr9YMOjrZ4u3Yzssf9xw,lNP1km2kaEtlsBw2VNHHhQ,"Excellent selection of beers along with a great attention to preventative covid-19 measures. Friendly staff, delicious apps (great pretzel sticks) and easy...",5
179,RY7WznLvDgkVNJqP-bkGuA,lNP1km2kaEtlsBw2VNHHhQ,"Such a unique and fun experience, this is the something different we needed in NYC. They're open during Covid and taking strict precautions which is great....",5
180,Vl8IuzB4MmEux6JpbHt2eQ,Hc2KkfFWYnWYtL11_F40Ew,Ice House is a neighborhood dive bar with cheap drinks and a competent kitchen. Pulled pork sandwiches are popular at $4 each or two for $7. I also...,5
181,1J93G6ZKCa0sjgv3D_3vWw,Hc2KkfFWYnWYtL11_F40Ew,"Nestled in one of the last ""real"" parts of Brookly. You will find a little spot called Redhook,  and within it a Haven called Brooklyn Ice House.  One of...",5
182,Kyi2OOwyMabuv7JM8Shr9A,Hc2KkfFWYnWYtL11_F40Ew,"Great dive bar with good greasy food and an outdoor seating area.
cheap prices, good drinking and good eating.",4
183,yfhCQrTyN6N6QuSOk3YGNg,XZBxx5rdGBBnT2RPSdV8EQ,"Awesome drink choice (they have a few hot drinks available for $10), follows COVID protocols, chill setting. This is all I ask for in today's environment....",5
184,a9xJJTQIIZ3tgDgwWblfjg,XZBxx5rdGBBnT2RPSdV8EQ,"This has been my go-to pandemic staple! They go above and beyond to make you comfortable. And the ""mandatory"" hot dogs are delicious. I look forward to them...",4
185,l3acWu_ZjbPt22cQb3nkew,XZBxx5rdGBBnT2RPSdV8EQ,"Stay away!
The snobby staff and waitress / bartender is a racist trump supporter who selectively decides who she gives service to on basis of color and she...",1
186,_aiWTco4q15mVnw9ICzXxg,YL1LxYufuwX5sq4RwW-2Gw,"I'm basically just rating this place as a reaction to all of the crylords rating 1 star and telling their nonsensical life story.

It's a divey bar with...",5
187,L8rh3mB0UYCPv0l4A-ekdQ,YL1LxYufuwX5sq4RwW-2Gw,Floyd is one of those local watering holes that should suit anyone's fancy just looking to enjoy a cold beer or other spirits after a long day or just...,3
188,5RwreqTkY7v0cRyLTCFpng,YL1LxYufuwX5sq4RwW-2Gw,"Definitely my fave bar in cobble hill for late night beers! The vibes are always on point and the bartenders, including Tom, are always super sweet and...",5
189,W_-cqY5Ez1zT_eW-Bzpmqg,lHGQM__w1x5Dxiq3aRPCTQ,Five stars for the fun vibe and incredibly fast service. Friday night during pandemic. Nothing better than a lil pub time. We are still exploring the...,5
190,LBO2CeWmHcQpMzIrsMNtBw,lHGQM__w1x5Dxiq3aRPCTQ,"White Horse Tavern - Financial District you are most certainly remarkable, I had a wonderful experience here today. Love the atmosphere! Each and every...",4
191,L0sPojajDah8-r_ojObjWg,lHGQM__w1x5Dxiq3aRPCTQ,"3 floors. Good crowd. All ages. Fantastic happy hours deals. That's why it's packed on a Friday night. Where else can you get a $5 IPA during HH?!

Friendly...",4
192,ZP8B-wr9rAdSe9Nyeflu4g,GlSWzWVmQsKLGxySYSGRbQ,"I had only been to Smithfield Hall once before Covid, and it was a great experience then. A very clean sports bar type of bar. I returned during Covid and...",5
193,J3EwbORyRco2XREg4ufIwA,GlSWzWVmQsKLGxySYSGRbQ,Great mid-block pub in Chelsea. Outdoor seating is comfortable and the heat lamps work well. No one complains if you need to adjust. A number of craft beers...,5
194,M9gm5NnYIm_Wd_V72lHj2g,GlSWzWVmQsKLGxySYSGRbQ,"We went there on Sunday to watch the football games. I gotta say, their outdoor seating is amazing! They have heaters, lots of TVs to show you all the...",5
195,uH52-srKje-qosSu1p5l_Q,xHVQHe0vhtIPPtK9wUqb7A,Came in for the first time with my girlfriend yesterday right around opening time. Right away greeting with a smile by the bartender and welcomed by the...,5
196,6AGx9aeVDTrz5jSYlh91tQ,xHVQHe0vhtIPPtK9wUqb7A,"Jackbar is great! Good drinks, good music, great staff, and tons of pinball games! The owner is hilarious and I believe he services all the games himself! I...",5
197,74o7YYbBepjFCCa5z4Kj5A,xHVQHe0vhtIPPtK9wUqb7A,What can't I say about Jackbar. This is my home away from home. A sort of living room feel where you know all the regulars and the staff and they know you....,5
198,jTTrsdC3g2JslDH3Iwf0Vw,56qlj1cYlqNzmG0xllGg-w,"Was already familiar with Westville in East Village, love the back outdoor seating area at this location. During pandemic, indoor seating was also an...",5
199,Y5ZsH_lezFuAkvbW_KMuNQ,56qlj1cYlqNzmG0xllGg-w,"I used to love coming here pre-covid and now order in all the time. Like, honestly, a couple of times a week : O 
It's just such a solid go to for anything...",5
200,d8Y9UrgaVULsrvwcWYVsdw,56qlj1cYlqNzmG0xllGg-w,"Here are the pros: temperatures taken, social distancing observed (wooden barriers between tables), employees wear latex free gloves when serving the food,...",5
201,VzqVbU7rhqJDzZ8HOZpaPg,Z_W3doydEDnnG7PPc3fW5Q,Met up with two coworkers at Killarney Rose for a drink around 5pm on a Friday. We originally had plans to sit outside but it got way too chilly so we opted...,4
202,U-If5eRtxc9KIgzneLrI8w,Z_W3doydEDnnG7PPc3fW5Q,Super friendly bartenders! Lots of drink options and at good prices for the area. For food I would recommend the sliders or Mac and cheese :),5
203,zf8LwfI3jrgA3HolheEu-g,Z_W3doydEDnnG7PPc3fW5Q,"Nice quiet place near the financial district for an afternoon cocktail. 

After almost 9 miles of walking around little Italy and China Town on a chilly...",3
204,bxB9KFz8Q-exjAhwRyAtVg,XzUW9MvEGOFs9_aNj11j2Q,After a little over a decade of popping in from time to time (primarily for bar service with a little table service thrown in when we were feeling fancy)...,4
205,e7DF-Jdz9oOZbJ3k9oNBkQ,XzUW9MvEGOFs9_aNj11j2Q,"I gotta say that Stephanie (I hope that's her name) was great. 

I dropped by the restaurant to place an order for an event that was scheduled to take place...",4
206,S_c0hLkfHcq0P4FZn9ZUrQ,XzUW9MvEGOFs9_aNj11j2Q,Dinosaur BBQ never fails. We usually order takeout on holidays such as Memorial & independence Day and it's always a hit especially for my picky daughter....,4
207,_yamdM3XiI-tBbamoy8aNg,1uel_UB-poAUNyB3zXk_5Q,I arrived in New York for a weekend wedding by way of the left coast. The hotel we were staying at featured the Spyglass Rooftop Bar so my wife and I went...,5
208,lYTUHD76MZ6aAB8FGj70Fg,1uel_UB-poAUNyB3zXk_5Q,"Truly nothing extraordinary about this place. 

BUT it does have a great view of the Empire State Building and a variety of drinks. 

So if you are looking...",3
209,TinOJqC7_GDZgWE-yBDDPA,1uel_UB-poAUNyB3zXk_5Q,A pretty nice rooftop bar with a nice view of the Empire State Building. I came here with a group of friends after a Yelp event and I was pretty surprised...,3
210,3WUpO7cUDarGoS1r-my2nQ,_xRGTDjG-nYMgCCNcmCoNQ,"Authentic Irish staff. Happy Hour runs from 1-8p Monday through Friday and they offer billiards and darts. No food, BUT you can bring in anything from the...",5
211,CXX-ZpGJwtwVE7FZ0-v9xA,_xRGTDjG-nYMgCCNcmCoNQ,Really liked it here. Stopped by for a few dri ks before dinner. Games on the TV and a decent beer selection.,4
212,B_qtuAOAvKJTZo_3BGuZww,_xRGTDjG-nYMgCCNcmCoNQ,"Love this spot! One of my fav dive bars near nyu. very chilling. what a pity they don't hv blue moon, but shock top is good enough. will be back soon.",4
213,doi46pa1ENYnYrzxf_lHiQ,VYHY4LbrRWZCoZzW25zynQ,Came here for a goodbye brunch. We were greeted by Maggie who made our group so comfortable. Not only was the food and drinks on point but Maggie really...,5
214,Eqh7twVWkFP6kRiEMe80rg,VYHY4LbrRWZCoZzW25zynQ,Súper dope rooftop right near the high line the drinks were great and the boneless wings and the sliders were pretty good and the view is lovely!,5
215,Fh_xfGx_pqDdfXQDn33TjA,VYHY4LbrRWZCoZzW25zynQ,"Made the move to Brass Monkey on a hot Saturday afternoon, around 4pm, after the Standard Biergarten around the corner just wasn't cutting it. I had...",4
